Id,True_Label,Prediction,Percentage_Difference
272,210.92,431.2704,104.47107232229638
273,265294.0,311625.66,17.464268415418367
274,489.0,119.73377,75.51456599635337
275,167492.75,268157.6,60.1010155663454
276,598955.64,689688.3,15.148479526797676
277,20.0,178.993,794.9649810791016
278,530541.81,607177.2,14.444738577719244
279,476.0,121.62077,74.44941737070805
280,205688.0,184383.11,10.357867559118665
281,20080.66,259.52222,98.70760116053519
282,6849.5,588.20074,91.4125009908912
283,26429.0,7295.0684,72.39748624853381
284,1140.0,911.0866,20.08012202748081
285,841.23,682.96027,18.814085789465278
286,781891.0,761383.94,2.622752084369816
287,52019.55,67789.734,30.31588003933136
288,25256.0,11072.637,56.158391199121006
289,837821.0,648274.7,22.623724220328686
290,1329234.0,1106545.9,16.75311683270214
291,65.12,1909.2211,2831.8505364495354
292,91943.0,90138.31,1.9628329508499833
293,370914.0,122435.99,66.99073311131421
294,19390.0,12658.897,34.71429880898659
295,10839.75,3337.5393,69.21018190787956
296,108.0,460.1016,326.01999353479454
297,153228.22,88305.31,42.37007223604112
298,3226302.5,3591492.2,11.319141648992927
299,470834.0,755016.1,60.35718002523183
300,781.23,917.851,17.48793737869689
301,216.0,585.1154,170.88676735206886
302,10.0,68.34118,583.4117889404297
303,5524.08,14490.098,162.30788939063157
304,3088886.0,3263387.8,5.649342513773574
305,77347.09,57160.387,26.098852951352143
306,20.0,253.72517,1168.6258697509766
307,11141.0,9413.929,15.501941379252312
308,4810.6,236.40865,95.08567235625738
309,4091.0,6237.826,52.47680693901246
310,10542315.29,14902874.0,41.362438800670716
311,41721.04,63948.27,53.27582805042731
312,2097556.0,2468027.2,17.662043349498177
313,22.0,163.30305,642.2866127707741
314,75363.0,18836.71,75.00535947679896
315,5352401.12,4844645.0,9.486510981075352
316,43.0,95.99035,123.23336933934412
317,17399.0,1579.469,90.922070267598
318,13662.92,11533.469,15.585623351377304
319,25.98,116.40012,348.03742723707234
320,3804144.0,1738987.4,54.28702554372285
321,59613.27,119951.89,101.21676033708604
322,63.86,418.6282,555.5405642745117
323,50638.06,51073.023,0.8589654451612133
324,162.0,135.25162,16.511347264419367
325,22142.21,116520.31,426.23614580477744
326,9684624.0,5562444.0,42.56417182535945
327,0.36,531.72394,147601.0938856337
328,151564.0,65863.78,56.5439146169275
329,354.0,111.72259,68.4399470097601
330,122191.35,150892.64,23.488807206893117
331,580648.0,277114.78,52.27490988516278
332,308244.0,283778.34,7.9371070483123765
333,36191.42,38949.402,7.620541950965179
334,221.0,178.43242,19.261348948759192
335,45348.0,30181.568,33.44454361961939
336,288696.0,153516.77,46.82407597438136
337,316919.81,203229.53,35.87351600078266
338,281541.0,247721.9,12.01213810777116
339,36.0,787.7332,2088.1478203667534
340,6587444.0,7058160.0,7.145654672738015
341,10999.0,23109.564,110.1060501238749
342,39863.0,24554.883,38.40181919950831
343,99710.0,89904.53,9.833987313208304
344,4795.0,577.2775,87.9608440697504
345,8202.0,7151.048,12.813364404261158
346,11327.9,5556.551,50.94809469319115
347,317453.0,310495.84,2.191554734086621
348,337129.0,279958.9,16.95792819662503
349,23144.0,31372.514,35.55355025870636
350,20891.0,57115.28,173.39658824374135
351,112676.68,117234.8,4.045306335791938
352,655887.0,489855.9,25.313978436834393
353,187662.66,253540.2,35.1042360398174
354,96956.27,105133.89,8.434339135571115
355,3090349.0,2081423.5,32.64762329432695
356,3392.28,416.28366,87.72849939012488
357,3414292.79,4477535.5,31.14093533847166
358,60932.0,60919.28,0.020873678855117178
359,361.0,338.1246,6.336674994048649
360,632164.0,813830.25,28.737202687910102
361,0.05,332.16928,664238.5620117186
362,2234738.0,2331873.5,4.346616918851337
363,2151930.0,832549.94,61.31147679060193
364,2056003.89,1208770.9,41.207753502839914
365,22394.0,33497.01,49.58029703826918
366,396987.0,165948.34,58.19804080486263
367,113697.0,72750.95,36.01330455069175
368,7474.0,1254.1067,83.22040822246286
369,1716938.0,1563892.8,8.913848374256963
370,7994733.0,8763297.0,9.61337920853642
371,1571502.29,1941983.4,23.5749631010719
372,38347.0,19407.322,49.39024626274546
373,54845.0,35582.727,35.12129353177136
374,468.0,5155.062,1001.5089768629808
375,11552.0,7943.4336,31.23759008180402
376,1136861.88,895573.2,21.22409914034587
377,101512.07,115516.125,13.795458017948006
378,70689.78,9351.396,86.77121857731768
379,132812.38,87112.69,34.409211325028586
380,277.0,1730.8054,524.8395017768502
381,35918.0,112441.58,213.0507771173228
382,48121.66,72853.125,51.39362399385223
383,262568.0,389760.38,48.44168939093873
384,8840.0,3871.4243,56.20560728047228
385,19940.0,12750.171,36.057317460193076
386,95.62,416.74393,335.8334312925676
387,29497.0,14960.66,49.28073988456453
388,904466.0,983896.5,8.782032713225261
389,1069.0,3810.0159,256.4093422956618
390,342533.69,338480.22,1.1833788524568203
391,9254.94,1030.0941,88.86979152527259
392,5031.08,2593.2732,48.454940224377765
393,73021.0,93695.68,28.313334092247434
394,28.0,357.08176,1175.291987827846
395,74122.0,59518.19,19.702394152545804
396,1088379.0,833382.1,23.429051369054346
397,4475.0,1193.1252,73.33798337115923
398,1551.0,634.88947,59.06579849567819
399,501.4,3827.8865,663.4396638630585
400,40712.69,45973.09,12.92078672214977
401,194171.0,57219.99,70.53113581263423
402,593759.0,779626.2,31.303472873674338
403,30670.43,26433.512,13.814342613553185
404,25.0,326.1428,1204.5711669921875
405,67313.0,30081.55,55.31093431989363
406,1442.0,993.132,31.128154019211596
407,696.0,862.99677,23.99378809435614
408,246.96,1261.1566,410.6724231498775
409,608.36,131.79863,78.33542150030539
410,1506010.0,604180.1,59.88206419612088
411,957.91,655.8878,31.52928590548042
412,88.0,66.27248,24.69036795876243
413,469374.14,371890.88,20.768776268756522
414,266320.2,283440.03,6.428288672808141
415,18186.0,44366.484,143.959553365226
416,380.0,141.00044,62.894620393451895
417,1145750.0,344751.8,69.910380754964
418,183073.0,66825.336,63.49798389849951
419,328220.0,315822.38,3.777230211443544
420,18.36,661.8401,3504.793507029548
421,1359734.0,1483048.4,9.069007247005665
422,1291887.0,547698.2,57.60479147944054
423,233779.0,194877.92,16.640108018684312
424,1264.0,122.97308,90.27111681201791
425,565.24,825.4908,46.04252772121687
426,1419273.63,1612403.4,13.60764696234088
427,45678.0,44808.305,1.9039697721003546
428,845.0,1152.3115,36.36822762573965
429,41.44,103.2863,149.24300352118652
430,23.0,361.1367,1470.1595140540082
431,644959.0,664387.7,3.0123910977286927
432,258.76,190.04054,26.55721803890127
433,11200.0,5766.8174,48.51055908203125
434,257347.74,359107.5,39.54173446403688
435,245.88,3000.3333,1120.242903836475
436,11070.68,7083.0557,36.019687462174865
437,32766.0,183514.25,460.0752304217787
438,4.0,2073.6892,51742.230224609375
439,71505.0,57663.113,19.357928422837563
440,562.3,5633.543,901.8749722123422
441,616.0,205.16272,66.69436368075284
442,506241.0,472318.38,6.7008845589353685
443,14108.0,10157.693,28.00047236054012
444,246782.57,249707.08,1.1850545705071445
445,37687.22,28657.477,23.95969625114296
446,264699.6,253718.36,4.148567139882334
447,32461.53,61991.844,90.97018455383959
448,704438.0,680393.0,3.4133593020251602
449,12908.0,7748.4883,39.97142639254726
450,1451.0,126.00922,91.31569839361863
451,9599.83,9675.822,0.7916001181791767
452,405328.69,1274764.6,214.5014543628777
453,533744.0,914513.8,71.33940849920562
454,71785.33,62686.74,12.674722981352875
455,79957.0,95598.36,19.56221390872594
456,257.0,1993.6252,675.729666980788
457,1046.67,119.271065,88.60471163229091
458,1152.0,1480.5277,28.518030378553604
459,57.0,128.80669,125.97664280941612
460,272447.6,74341.3,72.71354312719215
461,195301.0,96944.555,50.361465283075866
462,6388526.17,8631329.0,35.10673307612044
463,207793.24,176578.45,15.02204156160229
464,100718.0,64845.31,35.61696162180544
465,13536.91,2595.4329,80.82699182215052
466,156401.0,113301.58,27.556998916247338
467,26788.88,85203.3,218.05471850633543
468,0.36,116.40583,32234.95288425022
469,814425.0,617610.7,24.166045062467383
470,12984.0,12694.472,2.229885399819008
471,305.0,746.07214,144.61381755891395
472,1207.73,51516.863,4165.594402825963
473,26553.0,49257.723,85.50718433416186
474,294084.0,225715.11,23.248082393125774
475,365729.0,431773.16,18.058222413316965
476,9.0,293.45413,3160.6014675564234
477,72198.0,60890.06,15.662402568284438
478,2469258.0,2562056.8,3.758163383494151
479,131973.6,154568.58,17.120831836821903
480,3.0,101.16941,3272.313690185547
481,257602.4,411148.53,59.605862076595564
482,24541.69,26681.53,8.719201069180652
483,45135.0,19947.992,55.803717320261434
484,1422.0,234.29842,83.5233181337767
485,897.0,966.88336,7.79078727050237
486,6214.28,15023.695,141.76083653295314
487,23945.0,13500.406,43.619101064940494
488,20702.0,8750.732,57.730014385687376
489,149543.03,117556.72,21.389369501206442
490,94.27,479.26822,408.39951097288713
491,9431.0,7053.0757,25.21391492319213
492,0.08,271.66452,339480.65032958984
493,13264496.0,11096951.0,16.340952569928024
494,50977.71,33618.63,34.05229676607678
495,131062.68,110713.69,15.526153211577846
496,50138.0,71876.06,43.35646116717859
497,19068.0,7470.388,60.822382087299395
498,35174.0,20609.543,41.40688301373173
499,2000.0,551.6388,72.41806030273438
500,29680.03,25995.14,12.415382919087342
501,140.88,60.40556,57.122686300543066
502,132948.0,81360.14,38.80303530327647
503,3425217.0,3770571.2,10.082696950295412
504,155096.24,116962.34,24.58724740844781
505,0.14,399.66666,285376.1832101004
506,3694648.0,3473527.0,5.984900320680076
507,489300.0,346130.56,29.260052626200693
508,69282.0,92592.836,33.64630919647239
509,567607.0,141880.34,75.00377131536433
510,24.92,2562.257,10181.930497905798
511,391.98,2830.9263,622.2119163047221
512,21605.82,18061.463,16.404640552291003
513,592729.0,747716.9,26.148184920933517
514,3304.3,5285.5747,59.960497141035916
515,430.0,182.07161,57.657765233239466
516,3284.83,1701.3727,48.20515275785771
517,23475.0,45479.598,93.73630524494143
518,77.0,351.84955,356.94746537642044
519,222854.4,382351.6,71.57013446896269
520,11.01,258.2742,2245.8147178878576
521,6282.0,5154.339,17.950670691061763
522,699.0,377.02304,46.06251204985917
523,395.48,318.72043,19.409217035805383
524,1455309.0,1218002.4,16.306270695776636
525,5024061.45,5436686.5,8.212977769211
526,280132.89,183561.23,34.47351563217015
527,47121.85,55186.52,17.114501088666938
528,174.0,120.1182,30.966550454326057
529,2760.0,2008.2665,27.236721757529438
530,585.77,240.1285,59.006351594875916
531,74000.0,81443.89,10.059311655405406
532,381530.0,251395.45,34.1086013878332
533,197003.0,137502.83,30.202672992289457
534,171731.0,110232.94,35.81069375942608
535,24305221.7,28232056.0,16.156340182653018
536,82729.0,68656.86,17.009924724099168
537,117040.7,158010.06,35.00437241062298
538,18625.0,88174.25,373.4187919463087
539,1094.0,2262.7444,106.83221067327469
540,11258.0,7077.6313,37.13242718372491
541,46462.0,42577.0,8.361671903921485
542,28674.0,11604.932,59.52803361712702
543,121208.0,221810.2,82.99963956587024
544,4448219.0,4087923.5,8.099769817987829
545,259513.0,413157.94,59.20510244188153
546,215784.0,216438.83,0.30346463361509657
547,6493.0,6012.375,7.402202371784999
548,232254.0,229460.88,1.2026165319004194
549,141477.0,61005.832,56.87932877340487
550,27.0,470.78494,1643.6479356553818
551,2701922.64,2897417.8,7.235407376430284
552,125.0,131.37312,5.09849853515625
553,1845001.0,1767895.4,4.17916440153691
554,4646.0,975.9272,78.99424913778319
555,2999610.79,6612388.0,120.4415326829785
556,60611.71,167859.48,176.94233403908257
557,19142.0,13189.46,31.09675080484014
558,14020.0,30365.555,116.58740861269614
559,283304.84,249428.61,11.957519195577463
560,8158.47,12884.059,57.922485389417375
561,4959.65,10109.393,103.83278211416129
562,171173.0,178062.2,4.024701982789342
563,1770553.0,1087984.1,38.551168759139095
564,37670.0,29241.686,22.374076063512078
565,384014.0,359527.56,6.376443957772373
566,188366.0,133007.8,29.38863867417687
567,43.81,386.04074,781.1703742679682
568,134665.25,205922.8,52.91457660755094
569,18850.0,13489.982,28.43510651525199
570,766628.65,690034.44,9.991044882029913
571,363.0,98.62768,72.82984079408251
572,889940.04,1465921.9,64.72142044535943
573,373.0,5142.8945,1278.792099530831
574,419657.49,371139.03,11.561442344327034
575,141386.56,230982.81,63.36970961030526
576,449900.94,298972.34,33.5470728845332
577,41008.99,37239.234,9.192510288597692
578,5822.0,8171.0615,40.34801654822226
579,4032326.04,4792414.0,18.84986363850677
580,20481.0,15823.719,22.739520775352766
581,353.0,141.07538,60.0353035643148
582,9522.0,8130.17,14.616993048991809
583,46705.0,37288.484,20.16168638261428
584,9272.0,9734.481,4.987936209151208
585,529.2,431.45035,18.47121165903428
586,8601.0,8771.48,1.9821005551680038
587,5830.64,4629.8154,20.595073101966513
588,113247.33,206960.55,82.75092832210701
589,406150.0,222092.94,45.31750892527391
590,161556.0,117279.75,27.406131619995545
591,1463.0,172.26035,88.22554029672014
592,72388.0,120661.94,66.68776247444328
593,128.0,102.18241,20.16999125480652
594,275.04,110.849045,59.697118673718485
595,52973.0,32132.533,39.3416774524286
596,48233.64,58136.883,20.531817238964344
597,2607.0,368.5863,85.86166844223484
598,921.0,1619.1287,75.80115766659881
599,182740.28,202729.89,10.938809235161509
600,742782.41,945727.06,27.322221119910466
601,133.99,764.8308,470.8118595021083
602,241.28,423.57156,75.55187488424366
603,326363.0,327371.47,0.30900216936356145
604,46291.0,5478.519,88.16504494832958
605,644.0,96.58263,85.00269777286127
606,1693.0,1194.6322,29.436963842384085
607,819416.0,796456.56,2.801926921124313
608,3255546.0,3213049.5,1.305357073744312
609,34242.42,26294.25,23.21147278726211
610,166234.0,194289.42,16.87706598830564
611,9277.0,3854.5076,58.450926286952956
612,8877.0,14135.882,59.24165636969134
613,135980.43,217741.58,60.127143387471286
614,21176.0,25287.42,19.415469974853607
615,3116.0,4956.54,59.06739534860398
616,82217.97,15302.28,81.38815605221401
617,1541.0,1608.5966,4.3865384566636925
618,9.0,323.4724,3494.1379123263887
619,314.0,124.10165,60.47718266772616
620,163000.81,220046.12,34.99695185563802
621,2.37,614.76965,25839.647819422466
622,221749.0,165352.81,25.432442761861385
623,159780.0,131049.484,17.98129654837902
624,12679956.0,12656750.0,0.1830132533582924
625,28300.0,42633.242,50.64749889575971
626,15985.0,19783.887,23.7653219815452
627,502.0,1683.1758,235.29398032868528
628,167548.04,400833.1,139.23472560466837
629,1085577.0,888602.94,18.144642204099757
630,2092160.51,2796367.8,33.65933142481501
631,12648.36,27866.773,120.31926224032206
632,133610.0,80148.19,40.01333171169822
633,143.0,287.43143,101.00099790346373
634,45441.0,13374.068,70.56827895650403
635,2125.0,6527.9795,207.1990349264706
636,3203.0,8890.295,177.56150240009364
637,1556.0,2322.1921,49.24114001747269
638,19783.0,7202.228,63.59385317017768
639,874130.94,657865.75,24.740594355349092
640,4586307.0,3004964.2,34.47965323734325
641,11.97,515.2506,4204.516377206036
642,24444.05,10553.325,56.82660935764532
643,6200.0,7058.1104,13.840489541330644
644,109287.0,25652.766,76.52715727854182
645,272.0,716.40497,163.38417950798484
646,110318.9,131735.42,19.413284464402754
647,327950.0,267549.84,18.41748932764141
648,300643.21,357679.75,18.971504462049875
649,5668150.0,5099733.5,10.028254368709367
650,17120.49,14535.754,15.097325448921154
651,67672.0,79728.305,17.815794844987586
652,629950.0,885169.7,40.514276926740216
653,2013.0,241.82246,87.98696155045911
654,42107.07,111260.1,164.2314023808828
655,0.78,461.23917,59033.226443559695
656,55310.72,85293.54,54.20797100905575
657,75726.29,93870.28,23.959963243940788
658,1311.0,1309.5515,0.11048713410564456
659,91691.0,45518.246,50.35690951810974
660,84256.0,64254.39,23.739092023120016
661,8476.0,2583.3792,69.52124645598602
662,443.0,5327.2607,1102.5419282590294
663,1134.65,1137.1785,0.22284112253777894
664,432659.0,325940.2,24.665802051962398
665,54.49,354.6942,550.9345088404982
666,91859.0,42328.777,53.91983654976649
667,13940942.24,17996028.0,29.087601757397426
668,1908146.0,1688237.5,11.52472085469351
669,3710.0,8080.9307,117.81484269710243
670,11004.0,27230.13,147.45665993615958
671,122.69,1223.2067,896.9897017190174
672,690914.55,1120600.6,62.1909142020529
673,28504.0,41601.188,45.948594934044344
674,144693.0,76337.09,47.24202708493154
675,1360.32,351.5479,74.15696949264465
676,49287.0,57660.684,16.98963944599996
677,916.0,1034.91,12.981444779441867
678,863274.19,847780.56,1.7947516188338661
679,495178.12,299894.06,39.437133753001845
680,34355.0,15559.703,54.70905799738029
681,2008.0,13598.205,577.2014481137949
682,523192.0,443485.28,15.234697539335466
683,81093.0,50072.98,38.252400985596786
684,67253.0,72004.73,7.065449217878757
685,11030.74,6496.1123,41.109007150132264
686,3195815.0,3487553.2,9.128759017652774
687,156.0,119.84489,23.17635462834285
688,19393.0,7446.3545,61.602874788905794
689,1499117.84,1781681.2,18.848645680849206
690,12915.0,17459.934,35.191123451413084
